split,source_class,class_index,class_name,file_path,file_name,extension,file_size_bytes,is_supported_extension,is_valid_image,is_corrupted,width,height,image_mode,channel_count,status,error_message
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9685.jpeg,cast_ok_0_9685.jpeg,.jpeg,10486,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_969.jpeg,cast_ok_0_969.jpeg,.jpeg,9014,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9692.jpeg,cast_ok_0_9692.jpeg,.jpeg,9008,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9695.jpeg,cast_ok_0_9695.jpeg,.jpeg,8785,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_97.jpeg,cast_ok_0_97.jpeg,.jpeg,10646,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_970.jpeg,cast_ok_0_970.jpeg,.jpeg,9908,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9700.jpeg,cast_ok_0_9700.jpeg,.jpeg,10299,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9704.jpeg,cast_ok_0_9704.jpeg,.jpeg,9023,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9705.jpeg,cast_ok_0_9705.jpeg,.jpeg,10471,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9706.jpeg,cast_ok_0_9706.jpeg,.jpeg,8920,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9713.jpeg,cast_ok_0_9713.jpeg,.jpeg,9885,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9714.jpeg,cast_ok_0_9714.jpeg,.jpeg,9123,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9718.jpeg,cast_ok_0_9718.jpeg,.jpeg,8924,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9724.jpeg,cast_ok_0_9724.jpeg,.jpeg,9019,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9725.jpeg,cast_ok_0_9725.jpeg,.jpeg,10233,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_973.jpeg,cast_ok_0_973.jpeg,.jpeg,9856,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9733.jpeg,cast_ok_0_9733.jpeg,.jpeg,9177,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9734.jpeg,cast_ok_0_9734.jpeg,.jpeg,8930,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9735.jpeg,cast_ok_0_9735.jpeg,.jpeg,9936,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9736.jpeg,cast_ok_0_9736.jpeg,.jpeg,9015,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9738.jpeg,cast_ok_0_9738.jpeg,.jpeg,8872,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9739.jpeg,cast_ok_0_9739.jpeg,.jpeg,9225,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9740.jpeg,cast_ok_0_9740.jpeg,.jpeg,9167,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9742.jpeg,cast_ok_0_9742.jpeg,.jpeg,10371,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9743.jpeg,cast_ok_0_9743.jpeg,.jpeg,9268,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9748.jpeg,cast_ok_0_9748.jpeg,.jpeg,10305,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_975.jpeg,cast_ok_0_975.jpeg,.jpeg,9266,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9750.jpeg,cast_ok_0_9750.jpeg,.jpeg,10874,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9751.jpeg,cast_ok_0_9751.jpeg,.jpeg,10376,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_976.jpeg,cast_ok_0_976.jpeg,.jpeg,10606,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9760.jpeg,cast_ok_0_9760.jpeg,.jpeg,9822,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9761.jpeg,cast_ok_0_9761.jpeg,.jpeg,9070,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9764.jpeg,cast_ok_0_9764.jpeg,.jpeg,9877,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9767.jpeg,cast_ok_0_9767.jpeg,.jpeg,9873,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9771.jpeg,cast_ok_0_9771.jpeg,.jpeg,9075,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9772.jpeg,cast_ok_0_9772.jpeg,.jpeg,9737,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9774.jpeg,cast_ok_0_9774.jpeg,.jpeg,8805,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9783.jpeg,cast_ok_0_9783.jpeg,.jpeg,8966,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9797.jpeg,cast_ok_0_9797.jpeg,.jpeg,9019,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_98.jpeg,cast_ok_0_98.jpeg,.jpeg,10489,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9805.jpeg,cast_ok_0_9805.jpeg,.jpeg,9948,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9808.jpeg,cast_ok_0_9808.jpeg,.jpeg,9003,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9820.jpeg,cast_ok_0_9820.jpeg,.jpeg,9179,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9821.jpeg,cast_ok_0_9821.jpeg,.jpeg,8907,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9822.jpeg,cast_ok_0_9822.jpeg,.jpeg,8933,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9826.jpeg,cast_ok_0_9826.jpeg,.jpeg,10409,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9829.jpeg,cast_ok_0_9829.jpeg,.jpeg,10018,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9831.jpeg,cast_ok_0_9831.jpeg,.jpeg,10736,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9835.jpeg,cast_ok_0_9835.jpeg,.jpeg,9096,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9836.jpeg,cast_ok_0_9836.jpeg,.jpeg,9902,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9837.jpeg,cast_ok_0_9837.jpeg,.jpeg,10129,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9840.jpeg,cast_ok_0_9840.jpeg,.jpeg,10484,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9843.jpeg,cast_ok_0_9843.jpeg,.jpeg,8803,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9851.jpeg,cast_ok_0_9851.jpeg,.jpeg,9023,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9854.jpeg,cast_ok_0_9854.jpeg,.jpeg,9103,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9856.jpeg,cast_ok_0_9856.jpeg,.jpeg,8748,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9861.jpeg,cast_ok_0_9861.jpeg,.jpeg,10269,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9862.jpeg,cast_ok_0_9862.jpeg,.jpeg,9496,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9871.jpeg,cast_ok_0_9871.jpeg,.jpeg,9787,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9873.jpeg,cast_ok_0_9873.jpeg,.jpeg,9817,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9878.jpeg,cast_ok_0_9878.jpeg,.jpeg,10339,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9881.jpeg,cast_ok_0_9881.jpeg,.jpeg,9239,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9883.jpeg,cast_ok_0_9883.jpeg,.jpeg,10185,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9886.jpeg,cast_ok_0_9886.jpeg,.jpeg,9187,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9889.jpeg,cast_ok_0_9889.jpeg,.jpeg,8931,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_989.jpeg,cast_ok_0_989.jpeg,.jpeg,9270,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9891.jpeg,cast_ok_0_9891.jpeg,.jpeg,9068,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9895.jpeg,cast_ok_0_9895.jpeg,.jpeg,9009,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9907.jpeg,cast_ok_0_9907.jpeg,.jpeg,9877,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9909.jpeg,cast_ok_0_9909.jpeg,.jpeg,8898,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9913.jpeg,cast_ok_0_9913.jpeg,.jpeg,9335,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9915.jpeg,cast_ok_0_9915.jpeg,.jpeg,9045,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9918.jpeg,cast_ok_0_9918.jpeg,.jpeg,10827,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9920.jpeg,cast_ok_0_9920.jpeg,.jpeg,9074,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9921.jpeg,cast_ok_0_9921.jpeg,.jpeg,10492,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9924.jpeg,cast_ok_0_9924.jpeg,.jpeg,9884,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9930.jpeg,cast_ok_0_9930.jpeg,.jpeg,9464,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9931.jpeg,cast_ok_0_9931.jpeg,.jpeg,10326,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9934.jpeg,cast_ok_0_9934.jpeg,.jpeg,9882,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9941.jpeg,cast_ok_0_9941.jpeg,.jpeg,10119,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9945.jpeg,cast_ok_0_9945.jpeg,.jpeg,10398,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9946.jpeg,cast_ok_0_9946.jpeg,.jpeg,9825,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9948.jpeg,cast_ok_0_9948.jpeg,.jpeg,9919,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9953.jpeg,cast_ok_0_9953.jpeg,.jpeg,9800,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9957.jpeg,cast_ok_0_9957.jpeg,.jpeg,9088,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9962.jpeg,cast_ok_0_9962.jpeg,.jpeg,9990,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9967.jpeg,cast_ok_0_9967.jpeg,.jpeg,9339,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9969.jpeg,cast_ok_0_9969.jpeg,.jpeg,8908,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9971.jpeg,cast_ok_0_9971.jpeg,.jpeg,9301,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9973.jpeg,cast_ok_0_9973.jpeg,.jpeg,8916,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9978.jpeg,cast_ok_0_9978.jpeg,.jpeg,10678,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_998.jpeg,cast_ok_0_998.jpeg,.jpeg,10045,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9994.jpeg,cast_ok_0_9994.jpeg,.jpeg,9181,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9995.jpeg,cast_ok_0_9995.jpeg,.jpeg,10393,True,True,False,300,300,RGB,3,VALID,
train,ok_front,0,NORMAL,data/raw/casting_product_images/casting_data/casting_data/train/ok_front/cast_ok_0_9998.jpeg,cast_ok_0_9998.jpeg,.jpeg,9988,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_0.jpeg,cast_def_0_0.jpeg,.jpeg,9129,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1000.jpeg,cast_def_0_1000.jpeg,.jpeg,9984,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1001.jpeg,cast_def_0_1001.jpeg,.jpeg,9112,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1004.jpeg,cast_def_0_1004.jpeg,.jpeg,10583,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1007.jpeg,cast_def_0_1007.jpeg,.jpeg,10178,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1008.jpeg,cast_def_0_1008.jpeg,.jpeg,9747,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1014.jpeg,cast_def_0_1014.jpeg,.jpeg,10810,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1016.jpeg,cast_def_0_1016.jpeg,.jpeg,8825,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1019.jpeg,cast_def_0_1019.jpeg,.jpeg,9733,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1020.jpeg,cast_def_0_1020.jpeg,.jpeg,10810,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1021.jpeg,cast_def_0_1021.jpeg,.jpeg,9261,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1025.jpeg,cast_def_0_1025.jpeg,.jpeg,9423,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_103.jpeg,cast_def_0_103.jpeg,.jpeg,9319,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1031.jpeg,cast_def_0_1031.jpeg,.jpeg,9329,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1037.jpeg,cast_def_0_1037.jpeg,.jpeg,10027,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1038.jpeg,cast_def_0_1038.jpeg,.jpeg,10082,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1042.jpeg,cast_def_0_1042.jpeg,.jpeg,10031,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1043.jpeg,cast_def_0_1043.jpeg,.jpeg,9812,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1046.jpeg,cast_def_0_1046.jpeg,.jpeg,9796,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1048.jpeg,cast_def_0_1048.jpeg,.jpeg,9777,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_105.jpeg,cast_def_0_105.jpeg,.jpeg,9200,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1053.jpeg,cast_def_0_1053.jpeg,.jpeg,9505,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1055.jpeg,cast_def_0_1055.jpeg,.jpeg,9409,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1056.jpeg,cast_def_0_1056.jpeg,.jpeg,10540,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1059.jpeg,cast_def_0_1059.jpeg,.jpeg,10101,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1060.jpeg,cast_def_0_1060.jpeg,.jpeg,10835,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1061.jpeg,cast_def_0_1061.jpeg,.jpeg,9775,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1066.jpeg,cast_def_0_1066.jpeg,.jpeg,9349,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1069.jpeg,cast_def_0_1069.jpeg,.jpeg,9536,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_107.jpeg,cast_def_0_107.jpeg,.jpeg,9012,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1070.jpeg,cast_def_0_1070.jpeg,.jpeg,9386,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1074.jpeg,cast_def_0_1074.jpeg,.jpeg,10376,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1077.jpeg,cast_def_0_1077.jpeg,.jpeg,11374,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1082.jpeg,cast_def_0_1082.jpeg,.jpeg,9792,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1084.jpeg,cast_def_0_1084.jpeg,.jpeg,9916,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1085.jpeg,cast_def_0_1085.jpeg,.jpeg,10348,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1086.jpeg,cast_def_0_1086.jpeg,.jpeg,9799,True,True,False,300,300,RGB,3,VALID,
train,def_front,1,DEFECT,data/raw/casting_product_images/casting_data/casting_data/train/def_front/cast_def_0_1087.jpeg,cast_def_0_1087.jpeg,.jpeg,9342,True,True,False,300,300,RGB,3,VALID,
